id,city,type
bldg_5794355e-00d7-4d80-8d5b-222b786ed920_lod2,toyokawa,3
bldg_580d5500-8843-4e84-9615-401189ac9333_lod2,toyokawa,3
bldg_582ed280-b8e0-4f95-bf24-3f46a56c668d_lod2,toyokawa,3
bldg_582fa70c-531c-4ba3-bda5-6c7bb24d0b4a_lod2,toyokawa,3
bldg_583da105-17aa-4595-a0ef-6ab5bd27c838_lod2,toyokawa,6
bldg_5872894b-aaee-458a-bb40-58822248cf08_lod2,toyokawa,6
bldg_5874a107-1e7d-4bfb-8aa0-247402febcb8_lod2,toyokawa,2
bldg_58760a93-a107-4a80-b730-2a13a2b6f398_lod2,toyokawa,5
bldg_5876a844-0986-4059-b614-f0341c1d79f7_lod2,toyokawa,6
bldg_587bc1a9-9b2b-4d8b-ae49-34d6ffdede3a_lod2,toyokawa,3
bldg_5895ef84-2c18-4f0f-9207-483d5538d926_lod2,toyokawa,3
bldg_59013456-5060-4924-a817-5973cfe4bfa4_lod2,toyokawa,3
bldg_5928a379-a34e-4bf3-b7a5-0f4a8687d749_lod2,toyokawa,3
bldg_5933be66-631e-4490-8b03-32595e0f7aea_lod2,toyokawa,3
bldg_5934b331-ce35-4364-b004-76f6c6692479_lod2,toyokawa,3
bldg_59399177-15c1-4522-9d90-30bbdb3d5586_lod2,toyokawa,3
bldg_59405a72-3107-466d-8fe9-f1014c64ee17_lod2,toyokawa,3
bldg_5961b4dc-6843-4597-b5c3-a9ce59faf374_lod2,toyokawa,3
bldg_59703bb4-f3d1-4b65-afd9-ef76b4e9e00c_lod2,toyokawa,5
bldg_59735b7c-51c7-4cd1-9b9d-6a78709cca7a_lod2,toyokawa,3
bldg_59872b9c-5945-4cb8-bbd1-6cabafa91545_lod2,toyokawa,3
bldg_598935a4-314a-43ae-8160-8ea41a3a8c2e_lod2,toyokawa,3
bldg_599484a1-58fd-4717-be10-17b2584458aa_lod2,toyokawa,3
bldg_6016a5ec-34de-4171-9246-fbb3ad720f8a_lod2,toyokawa,7
bldg_603d58e3-edde-4f70-8214-0d45ab819612_lod2,toyokawa,6
bldg_603efd42-4a70-429e-8d54-1daff8ae5057_lod2,toyokawa,7
bldg_60590d01-caa3-4a58-b6e6-7f61cfc1d626_lod2,toyokawa,6
bldg_60658455-5555-4665-ba0f-8b9f8188aed3_lod2,toyokawa,3
bldg_60848aeb-812d-4adb-9cb1-07aa3a6a1f31_lod2,toyokawa,2
bldg_6084c7e7-ee83-4c4f-9d94-0e4a3c06258a_lod2,toyokawa,5
bldg_611a72b0-5474-420b-8f09-f94c550f668a_lod2,toyokawa,3
bldg_612f107f-6673-4e22-9226-b347c08901fc_lod2,toyokawa,7
bldg_614eddbb-91c0-488e-a716-f9c6e3221b2b_lod2,toyokawa,3
bldg_615e6683-03ab-4eb2-8d1c-a38c9ae2bbbb_lod2,toyokawa,3
bldg_6168156e-2f8e-4ba1-b828-2467fefe2a77_lod2,toyokawa,7
bldg_618a7d6b-cc39-4ea7-8b75-078cc9f2aa08_lod2,toyokawa,7
bldg_619816c0-f67a-41cc-8438-be8f209490db_lod2,toyokawa,5
bldg_621fb586-ac1c-4d53-97d7-c2d25de66c2a_lod2,toyokawa,2
bldg_62427ea8-fe10-457e-8744-f578bdc8dfed_lod2,toyokawa,2
bldg_6244643b-b09e-463e-871e-5b1d43ffe3d4_lod2,toyokawa,2
bldg_626347c6-0e04-437d-ac56-3cc51296c80d_lod2,toyokawa,2
bldg_626a8004-98b1-4741-b79e-2b5c4940b402_lod2,toyokawa,7
bldg_627080e8-057f-47e9-9ba2-b6ed7f91f1b3_lod2,toyokawa,3
bldg_6278ce4f-16cb-4d74-9682-b7d242590392_lod2,toyokawa,6
bldg_633bcbff-c431-42e9-a61a-87e2cc392b00_lod2,toyokawa,3
bldg_635031c0-bc0f-49c3-9fc6-0b3e3d35e2e4_lod2,toyokawa,6
bldg_636271ff-694b-4bed-8f56-546d458a0ed3_lod2,toyokawa,3
bldg_63858d3f-3136-41cf-96c0-294fff9405d1_lod2,toyokawa,6
bldg_64245cec-d90e-448d-b76a-68249b3d7125_lod2,toyokawa,5
bldg_644891b1-75ce-4f8d-be4a-ce3525becaaa_lod2,toyokawa,3
bldg_6476e72a-349e-4924-be37-2386852f8931_lod2,toyokawa,6
bldg_648017ff-0798-44a3-9281-4d3fa5bd26cd_lod2,toyokawa,3
bldg_652877e9-a7e5-442a-bc41-d9015559fb23_lod2,toyokawa,5
bldg_653fb462-7e37-4e36-be2e-69bdd30ba1a4_lod2,toyokawa,6
bldg_654b8993-0e42-4948-be38-32d40b299cc5_lod2,toyokawa,7
bldg_65504c85-8569-47d5-a13e-abe5020cef3a_lod2,toyokawa,3
bldg_655a84ec-70d8-4c2b-a544-c48990398c2f_lod2,toyokawa,3
bldg_656ede13-3fdb-4751-9a70-85e9bd303adf_lod2,toyokawa,6
bldg_6577590b-cf88-4418-a4f5-e15c5e462ad2_lod2,toyokawa,6
bldg_65955e37-773a-489f-b821-a4e28aedb9f0_lod2,toyokawa,3
bldg_65e58c11-c9f9-460a-ba08-397884f11132_lod2,toyokawa,6
bldg_65f8c9f3-3a84-4c85-8e23-6a670bee61d7_lod2,toyokawa,2
bldg_661181a4-32b4-4984-a045-bd73aef35706_lod2,toyokawa,2
bldg_66256c5a-55ae-41d5-ac2f-06dbbbd3901b_lod2,toyokawa,7
bldg_663b44fd-a04a-434c-bebe-df25e4581d0b_lod2,toyokawa,3
bldg_666f78be-7158-40eb-9f8a-72b6bbb182d3_lod2,toyokawa,5
bldg_6675ff0a-610c-47f4-8adf-83528f6faa9d_lod2,toyokawa,5
bldg_66775e97-d684-4760-b8a2-40b6c06288bf_lod2,toyokawa,3
bldg_66811739-861b-435a-8e7f-ac5577e12cb0_lod2,toyokawa,6
bldg_668b3da6-d11a-44a8-89c9-1dabdad3a19c_lod2,toyokawa,5
bldg_669cbd54-8d58-4f93-9a7c-0850be091d7e_lod2,toyokawa,3
bldg_66ba7a48-d013-4944-b0eb-1f91f88bb802_lod2,toyokawa,3
bldg_66da90bd-c911-447e-9cbf-685a404532a5_lod2,toyokawa,7
bldg_66db4dea-eef2-4936-9f5a-9358c3241853_lod2,toyokawa,2
bldg_66f87866-b86c-4767-81bf-89157d9d851f_lod2,toyokawa,3
bldg_66f8feda-9964-495b-9587-0e59e99acfea_lod2,toyokawa,2
bldg_6709c061-1724-44c0-ba2a-3cbc91aac929_lod2,toyokawa,3
bldg_6754b843-5b8f-49a4-a030-445ec72b877b_lod2,toyokawa,3
bldg_67605d62-3aa1-4954-b5d0-0eb2017a8870_lod2,toyokawa,6
bldg_6762e808-c610-465b-9b4e-159214c497f4_lod2,toyokawa,3
bldg_67858f04-2a53-4110-ba37-0b28a84218c3_lod2,toyokawa,3
bldg_67ac0b6a-6e2c-4bc6-9f4c-4e0a858be4b1_lod2,toyokawa,5
bldg_67af43c7-f926-4052-96df-2c1fbf7ef056_lod2,toyokawa,3
bldg_67c2330a-7371-4449-a72c-c8ef3c55c09e_lod2,toyokawa,6
bldg_67c744d1-c919-4db6-92b7-e8837e4da497_lod2,toyokawa,3
bldg_67e9f6a8-b695-489d-9e43-1a248b6363f1_lod2,toyokawa,5
bldg_683113f3-f0cd-43e6-8329-15fd2b8bab36_lod2,toyokawa,6
bldg_68818d88-58cc-4fa4-b413-7289b95cbc85_lod2,toyokawa,7
bldg_68891bc5-79ca-487c-a076-899314bebd2b_lod2,toyokawa,1
bldg_68957c04-d29d-48fe-ae04-f770d8f201b9_lod2,toyokawa,6
bldg_68a141cb-f4b1-4f52-b8b8-8b0124d5d737_lod2,toyokawa,6
bldg_68f43733-40a8-4da2-9e0e-3ea41b204130_lod2,toyokawa,2
bldg_690423e7-0fb0-4847-b216-4c66d24d4286_lod2,toyokawa,2
bldg_69409fe2-0217-455c-a41a-efc16fec9481_lod2,toyokawa,2
bldg_6942bd0d-1040-4806-9837-05a03baf9ea3_lod2,toyokawa,2
bldg_696316c0-133d-46fd-8c78-59191c880f70_lod2,toyokawa,6
bldg_699b2f25-55ff-4033-96d6-d73040161cfc_lod2,toyokawa,6
bldg_69c62519-de79-4b2b-bbe2-af72f7384d37_lod2,toyokawa,5
bldg_69e42034-a398-4a22-a7ca-88dfc5435f92_lod2,toyokawa,1
bldg_69e7734b-f0a8-4edd-8d3a-7197eddfbd0a_lod2,toyokawa,6
bldg_69eb6688-e247-4853-bf7f-062a9ed87525_lod2,toyokawa,3
bldg_7006cccb-2a24-4bd4-8a5d-45c51de0cc32_lod2,toyokawa,3
bldg_7032059d-689d-46c9-bc37-85383274f7ba_lod2,toyokawa,3
bldg_703707c8-e91e-4cd8-ab99-5bfb51e9bc5d_lod2,toyokawa,3
bldg_7071528c-07c1-458a-a17e-64467b04d024_lod2,toyokawa,3
bldg_70760b53-8e05-4f4a-a803-72714a4b9237_lod2,toyokawa,7
bldg_7091f33e-f90e-4c24-a740-3548d7c0c04f_lod2,toyokawa,6
bldg_70a7e8c7-b3a7-4cfd-a479-e729c7706e0c_lod2,toyokawa,6
bldg_70a8b4bc-6f4e-4207-bc45-26aa7bb6c2a0_lod2,toyokawa,6
bldg_70c077b2-123d-45e8-b299-59a1850f479c_lod2,toyokawa,6
bldg_70c54b91-d9a0-4160-a411-aca34469425c_lod2,toyokawa,5
bldg_70ced71a-c6da-4b98-9f66-41f60782fc4a_lod2,toyokawa,3
bldg_70eac680-e455-4238-93f5-fc51582f0d8d_lod2,toyokawa,3
bldg_70eb08ee-d3ed-4cd9-811c-4f974b3839eb_lod2,toyokawa,3
bldg_710b6443-7227-488f-9a56-d6b55a506fee_lod2,toyokawa,3
bldg_71264650-a254-4b39-a4df-708b93e4dd88_lod2,toyokawa,6
bldg_712cad23-b2d9-4056-94b3-39bd29527684_lod2,toyokawa,3
bldg_7135762e-ac7d-4661-8ebe-27c4a11013df_lod2,toyokawa,3
bldg_713e6138-555e-492e-96c2-d9b18e9c9cd7_lod2,toyokawa,6
bldg_7148aa15-eaf0-417a-83fb-e6283a66553a_lod2,toyokawa,3
bldg_71738e14-659a-49dd-b95d-960b1d59c68e_lod2,toyokawa,6
bldg_71789812-f28a-4328-b393-34f616ecc4a8_lod2,toyokawa,3
bldg_7189291c-3d31-4aa3-ba05-2a2326d634e9_lod2,toyokawa,7
bldg_71925d26-4df1-4f42-9685-b01f52d25310_lod2,toyokawa,3
bldg_71971305-ff8c-4d12-88cc-25e5f00b3af3_lod2,toyokawa,3
bldg_71d1002b-3773-4288-9ccc-aee2e3434807_lod2,toyokawa,3
bldg_71fedf9a-0f6a-48dc-abcd-6f2d858f09fb_lod2,toyokawa,6
bldg_720430f2-1216-4551-9be0-751499afc6a0_lod2,toyokawa,6
bldg_7206fe36-2179-4665-b7f0-0b6a2f1b3735_lod2,toyokawa,3
bldg_72091090-53f5-4ddc-9b1b-829c9de14143_lod2,toyokawa,3
bldg_720b1e02-3cd7-402f-8f35-c7fef05912ee_lod2,toyokawa,6
bldg_720e7123-e5e0-4731-bb34-a3dc043a01f6_lod2,toyokawa,3
bldg_721a9693-8828-498a-8f4d-6e8736693192_lod2,toyokawa,2
bldg_7235004c-6085-4bce-9d2b-8591d9facaac_lod2,toyokawa,7
bldg_727fe7d1-23ad-4800-be70-82c3ca323065_lod2,toyokawa,7
bldg_72b6102e-3648-4eab-be9e-a0fc554c3486_lod2,toyokawa,7
bldg_72c2c543-69b6-4c36-8f0e-ce2376da8744_lod2,toyokawa,6
bldg_72d26ca4-27b9-4c57-a884-89ec1a824bd1_lod2,toyokawa,6
bldg_72d87d88-b2f9-48cb-b307-5ca1c14b0341_lod2,toyokawa,6
bldg_730634c6-701c-404b-a4ca-c8a9550603bb_lod2,toyokawa,3
bldg_7312e4c0-91b6-4e7f-a7b8-86f7593fb4fa_lod2,toyokawa,7
bldg_731edc64-8882-426c-ad02-1c6d3ed2e7ed_lod2,toyokawa,6
bldg_732dc2d3-8527-4912-8112-233503290345_lod2,toyokawa,6
bldg_7351c157-3e71-462c-96c6-55a78408b135_lod2,toyokawa,6
bldg_7357d5e9-734f-4013-b3d1-f9e716a81aca_lod2,toyokawa,3
bldg_73609904-40c3-4eaa-861c-67a917202bd3_lod2,toyokawa,6
bldg_73637047-c8e9-441a-91d8-3df244f4ae5c_lod2,toyokawa,6
bldg_739883a4-1ef7-44ed-9722-f245b92a6663_lod2,toyokawa,6
bldg_739cad12-2780-4343-87a1-960d7effce95_lod2,toyokawa,7
bldg_739ef045-8782-4cce-9434-56d391248e70_lod2,toyokawa,3
bldg_73af4ea0-94d1-4145-a9ac-689b747d79ae_lod2,toyokawa,3
bldg_73b72c1e-061b-44df-9c91-2b49db8aba36_lod2,toyokawa,6
bldg_73c46b78-e28b-468a-b7a2-899298eecbc8_lod2,toyokawa,7
bldg_73d53a52-a570-47a4-ad54-493336dc34cd_lod2,toyokawa,3
bldg_73de2d09-6475-4e78-9825-789f80e9329c_lod2,toyokawa,6
bldg_740f591d-7b03-43f7-a045-79ca6b613c63_lod2,toyokawa,3
bldg_7417a54c-5de7-4a33-8ea7-1bf3febe4f1c_lod2,toyokawa,5
bldg_74462e62-66c5-4611-ada7-da11f9688e44_lod2,toyokawa,3
bldg_74497952-7189-4406-99e3-369afc716226_lod2,toyokawa,3
bldg_745ed8d0-0735-4c53-9ec4-56a67cce2b62_lod2,toyokawa,3
bldg_746408e5-1daf-4533-85f6-36795b878789_lod2,toyokawa,3
bldg_74698408-0b3a-4d46-ae44-04b497416f2d_lod2,toyokawa,3
bldg_746d00d1-9dfe-43fa-b20e-b60b93bfe310_lod2,toyokawa,3
bldg_7470af64-b59b-4d3c-afe8-097e8c9e3ab8_lod2,toyokawa,6
bldg_74754397-aa19-4896-8acd-9094e7252536_lod2,toyokawa,3
bldg_74827a13-b000-4d05-8c57-4adbec4c4d8b_lod2,toyokawa,6
bldg_748f93fb-53a3-45ee-88cd-e00479ffe388_lod2,toyokawa,3
bldg_74a95b96-04d4-4f5c-b4e2-9d3a920c064b_lod2,toyokawa,3
bldg_7511398c-d15b-4ab1-950e-de5578468bd6_lod2,toyokawa,2
bldg_7535123f-4894-47b4-b800-f436df88c96e_lod2,toyokawa,3
bldg_753557da-977f-40a5-91b5-319723e9c5d6_lod2,toyokawa,3
bldg_753ffeca-d4e1-4c33-9cb3-6cce2ba10d6b_lod2,toyokawa,3
bldg_754ef19f-e315-40b3-960b-83cfbe25ae5f_lod2,toyokawa,3
bldg_7555f085-9669-401d-b247-20e0d3e12774_lod2,toyokawa,3
bldg_7581d089-65e5-4c51-87bb-f7b7d658d30b_lod2,toyokawa,6
bldg_758a9ff3-39f5-4ff5-bf6b-ab8c743be0f3_lod2,toyokawa,3
bldg_75c916df-fe07-4208-80bd-aede8c63367a_lod2,toyokawa,2
bldg_75ce6e2c-d691-47d3-9f26-f92a6d326135_lod2,toyokawa,6
bldg_75fb0ca0-f214-4327-b7c1-742ad92c4119_lod2,toyokawa,3
bldg_760c52d5-0701-44bf-b955-f1e9a7061456_lod2,toyokawa,3
bldg_76232e5e-5039-495b-a250-b79f061d2525_lod2,toyokawa,6
bldg_763286f6-3818-4888-b573-7f0cf9208e91_lod2,toyokawa,5
bldg_76348d86-9fd4-458d-b32e-80723676409a_lod2,toyokawa,5
bldg_765b51b0-0749-4c22-b427-1c035ba719f1_lod2,toyokawa,3
bldg_765ba22d-0501-4c6c-8c24-cb1a26bfe181_lod2,toyokawa,6
bldg_765e8ad3-fb63-476a-92b6-04bf44060ec1_lod2,toyokawa,5
bldg_766d701c-394c-45e1-a113-0bac91129009_lod2,toyokawa,3
bldg_76835f3f-ec9c-4487-881a-d2481077bd1c_lod2,toyokawa,6
bldg_76b86555-84e9-45c7-8e7d-b9046a04e95c_lod2,toyokawa,3
bldg_76b940c4-ac73-44f7-848f-f588ece2da17_lod2,toyokawa,3
bldg_76da63be-5a37-42c2-a1d4-e6fc63b97542_lod2,toyokawa,6
bldg_76e5d461-8c47-4a86-9957-7787c17cf178_lod2,toyokawa,3
bldg_770f8f8a-047a-4271-887f-c4fc739e8732_lod2,toyokawa,3
bldg_772fbf3a-5bcd-4e87-a41f-674e88ae6b05_lod2,toyokawa,5
bldg_7738b963-8c69-4da3-92d6-113a45068fdd_lod2,toyokawa,2
bldg_774ad91c-8621-4fe2-998b-3e5b35d4b5fe_lod2,toyokawa,6
bldg_7755ed69-4180-4abb-ab65-ac84e0e28d72_lod2,toyokawa,3
bldg_775a7a23-0aa9-4b26-ad96-96e0f3fa2cc8_lod2,toyokawa,6
bldg_778f8d22-9e67-41c1-a256-50467f0ca5a9_lod2,toyokawa,6
bldg_77a7e504-dd1e-476f-b8e5-ed5ffbdf7f90_lod2,toyokawa,7
bldg_77aa0cd0-f97d-44b6-a308-ab480843770b_lod2,toyokawa,3
bldg_77b806c5-ab4e-4d2b-9b5d-ca69716b1937_lod2,toyokawa,2
bldg_77c04550-b64a-4cc8-8036-ab07b902e4a0_lod2,toyokawa,3
bldg_77d0f38e-59e7-4634-80d6-72dd4399de12_lod2,toyokawa,5
bldg_780a4e2f-2843-41c0-b245-990ee6e9e681_lod2,toyokawa,3
bldg_78107bda-1418-4254-ac42-4c0eaacfa339_lod2,toyokawa,7
bldg_782dbe64-8031-49d0-b8b8-275dfd096f1c_lod2,toyokawa,7
bldg_7832b82d-4109-4fe4-a744-40fdd02cd617_lod2,toyokawa,2
bldg_787463fe-aeee-4c0b-b7e9-f9bca6890d32_lod2,toyokawa,6
bldg_78794e84-172a-41ba-a114-2b954d2e7492_lod2,toyokawa,7
bldg_788605bf-dfea-4679-96a4-6065223d585b_lod2,toyokawa,3
bldg_78967169-47be-4000-96d6-af6362abbac4_lod2,toyokawa,6
bldg_78b1703d-9212-4966-b9f1-87eb73ab5d16_lod2,toyokawa,3
bldg_78bcee35-7ab8-4592-9191-6f705f3fd2c4_lod2,toyokawa,3
bldg_78c534ca-f84f-491d-ab22-ddadff0dedf6_lod2,toyokawa,5
bldg_78c93977-0c31-40ab-bbf8-bec42f9c3b82_lod2,toyokawa,7
bldg_78e30fa3-1921-48ea-807b-02b6822760c8_lod2,toyokawa,6
bldg_78e63d7f-f755-4b1e-8707-8d78f1516307_lod2,toyokawa,2
bldg_7901ec9b-3a25-4aff-aa14-fdb4ad3e76c7_lod2,toyokawa,7
bldg_79057220-fe12-4b8c-816c-dcd6d6a56c64_lod2,toyokawa,6
bldg_790cec2f-10c8-4d96-a5d4-9645195c6967_lod2,toyokawa,6
bldg_7937417f-ed1d-4cdf-ad39-e5b8ca108fcb_lod2,toyokawa,6
bldg_796b7e41-7f39-4d73-ae31-9f3a5e734589_lod2,toyokawa,3
bldg_796faa4c-29dc-474d-bd05-023fb9d88dd4_lod2,toyokawa,2
bldg_7979baeb-2fac-4dda-add2-ec4b9d95d028_lod2,toyokawa,6
bldg_79c5aa87-7d6a-4046-90c9-7e73745badc0_lod2,toyokawa,5
bldg_79df74c6-502c-463a-b112-50142ab296b5_lod2,toyokawa,2
bldg_79f82b92-0f45-4ac7-bcd6-87c221bcb843_lod2,toyokawa,6
bldg_801fcae5-64cc-44e3-b419-dd46f343987f_lod2,toyokawa,5
bldg_802ea583-80d4-47fd-94ca-b1011d1af453_lod2,toyokawa,3
bldg_80356dc9-ce04-409a-8487-3f4935c0888c_lod2,toyokawa,3
bldg_804ba6b4-4260-414a-88db-6d95d5aa536b_lod2,toyokawa,6
bldg_80618d62-1ac2-4805-9673-ad6aea607eb0_lod2,toyokawa,6
bldg_8091be22-36b7-441b-8b9a-c8269f16a48c_lod2,toyokawa,6
bldg_8091f8d6-a6c1-4aca-afec-811640d28301_lod2,toyokawa,6
bldg_80a04617-4e38-4e35-b689-a6896d3d7c81_lod2,toyokawa,6
bldg_80a573c8-79f5-4334-a5ae-11828e01ce08_lod2,toyokawa,3
bldg_80a63e87-1cb3-4de3-85d0-2df40eb88c34_lod2,toyokawa,7
bldg_80b7498a-c439-41ad-ba5a-4f38bb154a97_lod2,toyokawa,3
bldg_80cfdf28-b124-4210-b0a8-5d4c05b8a736_lod2,toyokawa,6
bldg_80d415bb-cc40-4a72-a5d4-c0a6a9e43027_lod2,toyokawa,7
bldg_81020b15-033b-414a-92a9-462abc18168c_lod2,toyokawa,5
bldg_8127a0f8-ca85-48b7-b3cd-426bdf3f4e49_lod2,toyokawa,3
bldg_813f74ac-c4bc-4519-a857-d423ea44ad31_lod2,toyokawa,5
bldg_814e73e1-274c-45ea-bf75-848e9a392948_lod2,toyokawa,2
bldg_8176df35-7003-4ab6-a852-3c9ea1d37180_lod2,toyokawa,6
bldg_81852bde-60be-4481-8b17-6456e585f650_lod2,toyokawa,3
bldg_8189acfe-7c9e-4197-8404-c46b1109e907_lod2,toyokawa,6
bldg_81942cfb-9435-49c4-824f-38ce8792497f_lod2,toyokawa,7
bldg_81952e56-beca-4a99-8aba-8f9f281fc102_lod2,toyokawa,6
bldg_81a6d70a-96ea-4bbb-8d46-1d054bb50ab2_lod2,toyokawa,5
bldg_81ac82c1-c270-48a2-b533-66d16bea163f_lod2,toyokawa,7
bldg_81dcd6eb-1e8b-4a56-9910-666e023448c5_lod2,toyokawa,3
bldg_820d5ec4-74da-4969-895f-09811be9410a_lod2,toyokawa,3
bldg_82307fb6-0644-443f-a490-a6c9dd516b9e_lod2,toyokawa,7
bldg_82308d31-666f-4c17-b0bb-03f19dc4e40c_lod2,toyokawa,3
bldg_82585ecf-869b-4f32-a225-2d1fbdc45aa0_lod2,toyokawa,5
bldg_827f590e-3d9b-44df-bb73-d119651bcf97_lod2,toyokawa,6
bldg_828d47da-e783-40f1-af54-7347c8a1f1f5_lod2,toyokawa,6
bldg_8299c9d2-1481-4f25-88c1-f72dceebff26_lod2,toyokawa,6
bldg_82fbb5d8-8d7b-4131-92dc-f0de2fd01535_lod2,toyokawa,6
bldg_830d2982-7093-4f08-a05d-cc34cc605305_lod2,toyokawa,6
bldg_8336af25-2d18-4187-9616-b9388f603b94_lod2,toyokawa,2
bldg_833ae111-efaf-465b-81be-c1d5ead7f283_lod2,toyokawa,5
bldg_8345bcef-fcd3-4f0f-8324-cba317256684_lod2,toyokawa,2
bldg_839fa54b-b66e-4b46-b737-72a4e3bfd8aa_lod2,toyokawa,3
bldg_83afec72-69b3-4d9b-9223-1bcb22f8341d_lod2,toyokawa,3
bldg_83b8380e-f348-49de-bb31-f1bf91ed4b68_lod2,toyokawa,6
bldg_83bdb77f-6113-44c1-841d-df8920bb1dd1_lod2,toyokawa,6
bldg_83d69a35-31c4-4689-a0df-1c65b50fd944_lod2,toyokawa,7
bldg_83ec716e-7202-40ef-ab6a-0fe3c54af0e2_lod2,toyokawa,6
bldg_83f756d2-5b78-4d41-b2e3-66205bde6899_lod2,toyokawa,5
bldg_840dc8f1-2381-45c9-b6ec-383456dc4bd9_lod2,toyokawa,3
bldg_84128239-6e4f-4888-9503-01074db91c9e_lod2,toyokawa,2
bldg_84271d98-ee42-48a1-a784-3627c6ae1359_lod2,toyokawa,3
bldg_84295382-213c-4a20-bec1-7ff35616f144_lod2,toyokawa,3
bldg_8439a1d6-fd6f-40ee-87dd-768a939b145b_lod2,toyokawa,7
bldg_84519192-6e62-4368-a7ef-6a5753e4f3a3_lod2,toyokawa,6
bldg_84562aa2-8664-430c-95cd-4b9dc60ef3ee_lod2,toyokawa,7
bldg_847a96dc-e185-4843-872e-a5a3dca4ba99_lod2,toyokawa,3
bldg_84bba679-76cb-4899-9881-a75b1233f92c_lod2,toyokawa,6
bldg_84e9b980-d5f2-4be3-a600-6c22cd5db9da_lod2,toyokawa,3
bldg_8526ae97-7d6a-45fb-b81f-790aad1cd406_lod2,toyokawa,3
bldg_85411f24-5242-4261-8317-cf7a977c7e18_lod2,toyokawa,3
bldg_856b12df-f56d-4f1b-8b71-2abf7343729a_lod2,toyokawa,3
bldg_856dd9e3-9879-4ee7-b1a2-e216f5540cd3_lod2,toyokawa,2
bldg_85a84b2b-8d28-46ca-805d-706a82d390da_lod2,toyokawa,3
bldg_85b62848-e9a2-404b-87f7-773f8e2ad1db_lod2,toyokawa,3
bldg_85bd7121-c791-4ed4-9d59-22937ce55001_lod2,toyokawa,3
bldg_85c451ec-d734-4ab9-9249-b9177dd39e53_lod2,toyokawa,3
bldg_85d34546-55f0-4428-8308-6675411f6977_lod2,toyokawa,3
bldg_860b247e-a9bd-4936-9348-91800093e9ec_lod2,toyokawa,3
bldg_860e7a11-d84f-4b65-969f-587bb2847f14_lod2,toyokawa,3
bldg_86338731-bc73-4111-bb5e-52e5f69d5356_lod2,toyokawa,6
bldg_863b1791-3d66-4dd6-be49-60871df004f3_lod2,toyokawa,6
bldg_8644cdd3-010a-4eaa-8d25-2d55924ac59c_lod2,toyokawa,3
bldg_86496c3e-5f33-4ffa-aead-4402f1f8102b_lod2,toyokawa,5
bldg_865082bf-cc4b-4943-8a86-dae5fce204d6_lod2,toyokawa,3
bldg_8659cdcc-2937-4f3d-adb6-0fbce877002e_lod2,toyokawa,3
bldg_86691c93-17e3-4e92-bf58-2e2fa6abda21_lod2,toyokawa,3
bldg_866e185a-698f-4f31-9e63-7f0019e68fdb_lod2,toyokawa,6
bldg_8676c9f3-24cb-46e4-8435-9681c0d6a303_lod2,toyokawa,6
bldg_86965291-8bb4-486d-ac42-9073ae7265be_lod2,toyokawa,3
bldg_86cd88f6-a713-4b92-938c-bd4c8e6b88f2_lod2,toyokawa,6
bldg_86f533a5-255c-48b8-8064-3b368e25ef04_lod2,toyokawa,6
bldg_870a17ac-2818-4ccc-8824-21831c6f4716_lod2,toyokawa,6
bldg_870c177c-7beb-47d9-8189-91dc3e5e1357_lod2,toyokawa,3
bldg_871cb43e-5957-455c-8c16-f4b935df68be_lod2,toyokawa,1
bldg_8724a016-6c2d-4b19-9191-57fe2049abd3_lod2,toyokawa,6
bldg_87436cbd-aed8-4102-b7ad-56302a976a1b_lod2,toyokawa,7
bldg_8756901d-f4f3-4480-a6be-4690b8c7452c_lod2,toyokawa,7
bldg_877acec6-eb50-4a52-9453-c62604e6a00e_lod2,toyokawa,6
bldg_87836da6-b4f0-4ac8-b6d0-a24dde098e28_lod2,toyokawa,7
bldg_878b8d28-c493-40e7-8c32-3970bcc7113f_lod2,toyokawa,3
bldg_87b42959-e118-45a2-9971-f49fd035eb05_lod2,toyokawa,6
bldg_87c0d856-e1d8-45e3-b6c7-1e170717db73_lod2,toyokawa,6
bldg_87d3353c-26a2-4d4a-89b5-02d5d3e36f33_lod2,toyokawa,7
bldg_88192239-ef8c-484a-9b84-aa2609c73aea_lod2,toyokawa,6
bldg_88302524-f683-45de-a744-077c26b5d9c6_lod2,toyokawa,3
bldg_8864e9fd-ff9b-4336-9dd5-47cd9f642fe0_lod2,toyokawa,1
bldg_8884266b-7391-49d8-9b92-0dc3b30d2b62_lod2,toyokawa,3
bldg_888fe494-6ff6-4662-af63-37e25861ed0a_lod2,toyokawa,6
bldg_88944e17-19c2-4b76-8b07-a82016b87329_lod2,toyokawa,6
bldg_88b305c5-23f2-4061-bbca-5f6d541e9c4a_lod2,toyokawa,2
bldg_8961973c-75f1-41a0-ab40-e6a382004a9f_lod2,toyokawa,5
bldg_89b42ed7-bc7c-41a1-84ec-d9d0c92dd11f_lod2,toyokawa,3
bldg_89c9b491-aad3-4a5d-8ca0-e06be812b754_lod2,toyokawa,3
bldg_89f33372-0a33-47d5-94d4-4d289004ed97_lod2,toyokawa,3
bldg_89fb17a8-093e-4fb2-be8f-9fae79aa9531_lod2,toyokawa,5
bldg_900a07ae-2d6b-406e-8592-cfbc8ab648bd_lod2,toyokawa,6
bldg_90111b23-2bdb-4f56-99b6-2092a2d5b31f_lod2,toyokawa,3
bldg_90172c66-00f2-4051-9491-487ddd709576_lod2,toyokawa,3
